nupdates,policy_loss,d_targ,value_loss,eplenmean,serial_timesteps,eprewmean,policy_entropy,clipfrac,explained_variance,fps,time_elapsed,approxkl,lr,total_timesteps
952,-0.00318946,0.003,0.120897,954.11,487424,3367.89505758,-1.68747,0.0324707,0.6329079568386078,5279,2989.7454001903534,0.00324197,0.00015,15597568
953,-0.00422738,0.003,0.183406,954.11,487936,3365.02278308,-1.6905,0.0489349,0.040040016174316406,5190,2992.902249097824,0.00418833,0.00015,15613952
954,-0.00356963,0.003,0.16801,953.14,488448,3368.57229576,-1.69592,0.0322418,0.5191621482372284,5208,2996.0484549999237,0.00323416,0.00015,15630336
955,-0.0036136,0.003,0.180351,963.45,488960,3380.83552735,-1.6981,0.049942,0.5225841104984283,5290,2999.145971298218,0.00424741,0.00015,15646720
956,-0.00352809,0.003,0.157976,959.85,489472,3391.18151297,-1.69744,0.0619202,0.04000192880630493,5225,3002.281628370285,0.00500256,0.00015,15663104
957,-0.00263805,0.003,0.198921,956.57,489984,3410.74250941,-1.69682,0.0121307,0.061925292015075684,5238,3005.409539937973,0.00183101,7.5e-05,15679488
958,-0.00345417,0.003,0.164265,951.06,490496,3432.88224616,-1.69814,0.0423584,0.3205132484436035,5270,3008.518315076828,0.00378898,0.00015,15695872
959,-0.00367755,0.003,0.169809,951.06,491008,3428.37776434,-1.69966,0.0559692,0.5176014304161072,5287,3011.617599964142,0.0046978,0.00015,15712256
960,-0.00273524,0.003,0.179755,945.22,491520,3417.79082517,-1.7011,0.00958252,0.2894747853279114,5329,3014.6923689842224,0.00158253,7.5e-05,15728640
961,-0.00369286,0.003,0.170536,947.42,492032,3462.32492457,-1.70213,0.0437012,0.5776375234127045,5185,3017.8521847724915,0.00392405,0.00015,15745024
962,-0.0037912,0.003,0.187032,944.05,492544,3412.38411719,-1.7036,0.0460663,0.5940913558006287,5021,3021.1153576374054,0.00412257,0.00015,15761408
963,-0.00448921,0.003,0.17093,936.31,493056,3388.38054063,-1.70939,0.0632935,0.5810444355010986,5145,3024.299609899521,0.00495374,0.00015,15777792
964,-0.0021864,0.003,0.191454,928.03,493568,3321.85005081,-1.71392,0.0102081,0.2588649392127991,5282,3027.401477575302,0.00174875,7.5e-05,15794176
965,-0.00345075,0.003,0.166245,934.96,494080,3372.31213929,-1.71814,0.0587616,0.3887706398963928,5243,3030.526763677597,0.00485839,0.00015,15810560
966,-0.00218109,0.003,0.170639,931.91,494592,3342.81693871,-1.71988,0.00527954,0.42925095558166504,5299,3033.6189584732056,0.00114289,7.5e-05,15826944
967,-0.0033633,0.003,0.204193,930.37,495104,3337.05736791,-1.72041,0.0511169,0.036900460720062256,5247,3036.74161696434,0.00438003,0.00015,15843328
968,-0.00367338,0.003,0.180931,931.17,495616,3384.72276879,-1.72313,0.0491638,0.10972082614898682,5207,3039.8880817890167,0.00417206,0.00015,15859712
969,-0.00394047,0.003,0.179304,951.2,496128,3435.36600247,-1.7241,0.0552521,0.6285088956356049,5098,3043.1019673347473,0.00464366,0.00015,15876096
970,-0.00209546,0.003,0.162927,951.92,496640,3446.64177861,-1.72601,0.00894165,0.5225902497768402,5225,3046.2380831241608,0.00152131,7.5e-05,15892480
971,-0.00416709,0.003,0.18148,948.46,497152,3435.78129696,-1.72728,0.0613098,0.5805129110813141,5116,3049.4403972625732,0.00496197,0.00015,15908864
972,-0.0028492,0.003,0.191763,932.98,497664,3359.76741436,-1.72846,0.010437,0.6613279283046722,5172,3052.6080729961395,0.0016038,7.5e-05,15925248
973,-0.00388519,0.003,0.150184,933.42,498176,3320.40112762,-1.72833,0.0698395,0.7699088901281357,5265,3055.7199127674103,0.00559421,0.00015,15941632
974,-0.00301486,0.003,0.171786,940.79,498688,3279.72954487,-1.72918,0.0128326,0.5908237993717194,5280,3058.8244762420654,0.00172524,7.5e-05,15958016
975,-0.00324297,0.003,0.169513,930.57,499200,3253.43797746,-1.73029,0.0588837,0.6519359350204468,5226,3061.9593703746796,0.00498493,0.00015,15974400
976,-0.0025115,0.003,0.181479,926.9,499712,3247.74668064,-1.73077,0.0193481,0.6823014318943024,5286,3065.0590150356293,0.00212955,7.5e-05,15990784
977,-0.002196,0.003,0.141889,929.32,500224,3210.53491779,-1.7301,0.0158386,0.2033325433731079,5270,3068.168065547943,0.00203915,7.5e-05,16007168
978,-0.00233647,0.003,0.203403,939.24,500736,3279.9726065,-1.72891,0.0102692,0.015043258666992188,5282,3071.2701003551483,0.00163412,7.5e-05,16023552
979,-0.00396121,0.003,0.157436,939.87,501248,3324.87159232,-1.72837,0.0679626,0.07544410228729248,5279,3074.373659849167,0.00540851,0.00015,16039936
980,-0.00318968,0.003,0.1947,939.11,501760,3358.83511534,-1.72997,0.0217285,0.3121734857559204,5290,3077.4710943698883,0.00236359,7.5e-05,16056320
981,-0.00292086,0.003,0.167944,946.02,502272,3382.46302647,-1.73149,0.0204315,0.4474530816078186,5287,3080.570137023926,0.00232655,7.5e-05,16072704
982,-0.00183953,0.003,0.174069,960.48,502784,3471.78221272,-1.73255,0.00523376,0.7225255966186523,5207,3083.71692943573,0.00121905,7.5e-05,16089088
983,-0.00420874,0.003,0.144637,949.63,503296,3374.0006191,-1.73392,0.0523224,0.49387145042419434,5162,3086.8908462524414,0.00436483,0.00015,16105472
984,-0.00385293,0.003,0.200768,940.06,503808,3330.02414098,-1.73395,0.0482025,0.10009366273880005,5243,3090.0159301757812,0.00412848,0.00015,16121856
985,-0.00381962,0.003,0.140684,950.03,504320,3356.2373518,-1.73276,0.0443573,0.04181641340255737,5232,3093.147591114044,0.00404063,0.00015,16138240
986,-0.00323987,0.003,0.198619,958.08,504832,3408.82742436,-1.73422,0.0366364,0.4943642020225525,5316,3096.2295360565186,0.00353422,0.00015,16154624
987,-0.00377955,0.003,0.143023,958.08,505344,3382.269058,-1.73768,0.0429688,0.557376891374588,5293,3099.3250210285187,0.00394503,0.00015,16171008
988,-0.00434778,0.003,0.190911,947.7,505856,3369.15676567,-1.7403,0.0601044,0.052462220191955566,5332,3102.3978040218353,0.00487036,0.00015,16187392
989,-0.0026771,0.003,0.196382,951.91,506368,3419.13790479,-1.7429,0.0135345,0.17164945602416992,5355,3105.457740545273,0.0019268,7.5e-05,16203776
990,-0.0036223,0.003,0.160987,954.28,506880,3429.37152726,-1.74364,0.0687714,0.5110209286212921,5257,3108.574637413025,0.00530389,0.00015,16220160
991,-0.00229034,0.003,0.207817,957.06,507392,3405.90629147,-1.74393,0.00741577,0.6840581297874451,5235,3111.7041659355164,0.00133668,7.5e-05,16236544
992,-0.00351289,0.003,0.133515,943.06,507904,3326.61039132,-1.74473,0.0610809,0.691584438085556,5250,3114.825228214264,0.00503081,0.00015,16252928
993,-0.00284741,0.003,0.219156,934.63,508416,3322.68062796,-1.74734,0.0191345,0.7392520010471344,5297,3117.918636083603,0.00215311,7.5e-05,16269312
994,-0.00228193,0.003,0.0838167,945.01,508928,3253.97116565,-1.7478,0.00738525,0.8826031684875488,5298,3121.0111911296844,0.00136861,7.5e-05,16285696
995,-0.00308099,0.003,0.202591,951.19,509440,3253.50317318,-1.75018,0.0545959,0.5718730390071869,5279,3124.1150183677673,0.00464834,0.00015,16302080
996,-0.00228057,0.003,0.142566,969.8,509952,3316.82041098,-1.75109,0.0114441,0.6112655103206635,5232,3127.2463183403015,0.00176121,7.5e-05,16318464
997,-0.00359276,0.003,0.18241,962.69,510464,3296.01975567,-1.7521,0.0442657,0.08200019598007202,5364,3130.3006286621094,0.00390815,0.00015,16334848
998,-0.00372829,0.003,0.173245,966.84,510976,3325.75572927,-1.75301,0.0561218,0.5360318720340729,5249,3133.422327518463,0.00465827,0.00015,16351232
999,-0.00240827,0.003,0.160574,975.27,511488,3333.43816787,-1.75454,0.00752258,0.7692808657884598,5291,3136.5190432071686,0.00139947,7.5e-05,16367616
1000,-0.00301829,0.003,0.162459,961.58,512000,3320.49840783,-1.75597,0.0594177,0.7363424599170685,5243,3139.643934249878,0.00485795,0.00015,16384000
1001,-0.00242319,0.003,0.147758,969.35,512512,3369.73724066,-1.75612,0.00715637,0.011922955513000488,5299,3142.7374217510223,0.00137769,7.5e-05,16400384
1002,-0.00359482,0.003,0.191304,961.08,513024,3376.40022645,-1.75569,0.0615234,0.050060272216796875,5298,3145.8300547599792,0.00512015,0.00015,16416768
1003,-0.00272644,0.003,0.145126,960.2,513536,3371.15461423,-1.754,0.0157013,0.04999417066574097,5132,3149.0225434303284,0.0019383,7.5e-05,16433152
1004,-0.00296254,0.003,0.203129,956.26,514048,3369.57020048,-1.75419,0.0414429,0.07453477382659912,5096,3152.2375967502594,0.00389138,0.00015,16449536
1005,-0.0034753,0.003,0.147679,944.95,514560,3348.59444797,-1.75346,0.052475,0.42330920696258545,5301,3155.328593969345,0.00444066,0.00015,16465920
1006,-0.00428859,0.003,0.178512,958.64,515072,3444.82233558,-1.75231,0.0754547,0.5198722183704376,5287,3158.4274015426636,0.00590117,0.00015,16482304
1007,-0.00281859,0.003,0.129352,958.64,515584,3423.38216815,-1.75094,0.0115814,0.7721682339906693,5278,3161.5317499637604,0.00170062,7.5e-05,16498688
1008,-0.00369241,0.003,0.176317,966.91,516096,3424.04200269,-1.75212,0.0556183,0.3334590792655945,5188,3164.6898021698,0.00471878,0.00015,16515072
1009,-0.00280702,0.003,0.151213,964.95,516608,3414.00017996,-1.75432,0.0162048,0.044208645820617676,5016,3167.956216573715,0.00209466,7.5e-05,16531456
1010,-0.00231277,0.003,0.185619,968.86,517120,3421.79803042,-1.75547,0.0111542,0.0318562388420105,5093,3171.1732301712036,0.00177661,7.5e-05,16547840
1011,-0.00426597,0.003,0.145117,980.17,517632,3461.74371242,-1.75536,0.0702972,0.01881730556488037,5149,3174.3553936481476,0.00540022,0.00015,16564224
1012,-0.00340239,0.003,0.165352,980.17,518144,3470.1641452,-1.7564,0.0256348,0.4677603840827942,5115,3177.5585963726044,0.00262492,7.5e-05,16580608
1013,-0.00341106,0.003,0.177898,973.32,518656,3469.39354661,-1.75825,0.0184937,0.06188613176345825,5144,3180.743609189987,0.0022589,7.5e-05,16596992
1014,-0.00247921,0.003,0.148274,973.32,519168,3487.90863797,-1.76052,0.0209961,0.015527129173278809,5232,3183.8750126361847,0.00245868,7.5e-05,16613376
1015,-0.00235231,0.003,0.198335,977.03,519680,3518.28253781,-1.76083,0.00628662,0.0024418234825134277,5070,3187.1064071655273,0.00136328,7.5e-05,16629760
1016,-0.00358103,0.003,0.181665,955.38,520192,3442.0699583,-1.76197,0.0604858,0.033809125423431396,5145,3190.2906897068024,0.0049849,0.00015,16646144
1017,-0.00253558,0.003,0.179513,948.03,520704,3426.89360301,-1.76162,0.00810242,0.034088075160980225,5227,3193.425138950348,0.00146854,7.5e-05,16662528
1018,-0.00424818,0.003,0.149547,924.77,521216,3358.17502714,-1.76535,0.0703735,0.07612842321395874,5233,3196.5560274124146,0.00552975,0.00015,16678912
1019,-0.00280173,0.003,0.203688,926.34,521728,3387.52208301,-1.7702,0.00849915,0.019760429859161377,5169,3199.725721359253,0.00142622,7.5e-05,16695296
1020,-0.00339317,0.003,0.131757,925.02,522240,3388.30337339,-1.7739,0.0669098,0.0456012487411499,5035,3202.9795660972595,0.00540356,0.00015,16711680
1021,-0.00283346,0.003,0.230958,937.41,522752,3441.19742841,-1.77711,0.0220032,0.05437439680099487,4666,3206.490842103958,0.00243691,7.5e-05,16728064
1022,-0.00291771,0.003,0.126068,948.82,523264,3487.20890622,-1.77748,0.0176239,0.021949410438537598,4784,3209.915626525879,0.00210389,7.5e-05,16744448
1023,-0.00219681,0.003,0.227734,967.02,523776,3560.58797331,-1.7764,0.00668335,0.046866774559020996,4734,3213.3765108585358,0.0013741,7.5e-05,16760832
1024,-0.00363624,0.003,0.142848,957.42,524288,3526.97288577,-1.77538,0.0604858,0.07180905342102051,5062,3216.613423347473,0.00496186,0.00015,16777216
1025,-0.00298513,0.003,0.217921,951.25,524800,3509.87327668,-1.77623,0.0180511,0.028735101222991943,5076,3219.8409481048584,0.00213595,7.5e-05,16793600
1026,-0.00319065,0.003,0.162124,945.06,525312,3486.87894262,-1.77898,0.0238495,0.4426882863044739,5127,3223.0366904735565,0.00261474,7.5e-05,16809984
1027,-0.0025038,0.003,0.201848,959.03,525824,3540.92569123,-1.78094,0.0130463,0.6911958456039429,5173,3226.2037014961243,0.00190707,7.5e-05,16826368
1028,-0.00324484,0.003,0.155432,953.75,526336,3482.52541377,-1.78373,0.038208,0.7613906115293503,5218,3229.343580722809,0.00357119,0.00015,16842752
1029,-0.00337818,0.003,0.17262,951.35,526848,3400.60204118,-1.78836,0.049469,0.7480666935443878,5282,3232.445343732834,0.00425911,0.00015,16859136
1030,-0.00408124,0.003,0.164787,964.69,527360,3428.0804793,-1.78995,0.0566711,0.750567764043808,5318,3235.5262038707733,0.00457924,0.00015,16875520
1031,-0.00333987,0.003,0.170828,964.23,527872,3356.84757979,-1.79021,0.0147705,0.7146480679512024,5292,3238.6220955848694,0.00198182,7.5e-05,16891904
1032,-0.00391266,0.003,0.145588,964.76,528384,3317.52420216,-1.79131,0.0666656,0.6629264950752258,5320,3241.701826095581,0.00538982,0.00015,16908288
1033,-0.00322095,0.003,0.178859,964.76,528896,3308.36243988,-1.79266,0.0158081,0.4683036208152771,5274,3244.808525800705,0.00207132,7.5e-05,16924672
1034,-0.00266938,0.003,0.161889,964.11,529408,3338.80871216,-1.79425,0.0140686,0.4758583903312683,5312,3247.8927614688873,0.00206629,7.5e-05,16941056
1035,-0.00243907,0.003,0.191338,964.16,529920,3407.65802698,-1.79633,0.0180054,0.14978176355361938,5309,3250.978999376297,0.00222749,7.5e-05,16957440
1036,-0.00263118,0.003,0.177012,958.71,530432,3450.29464377,-1.79827,0.0205688,0.024938464164733887,5273,3254.0864310264587,0.00235143,7.5e-05,16973824
1037,-0.00277445,0.003,0.190182,957.07,530944,3469.31519294,-1.80161,0.0133362,0.6636586785316467,5285,3257.1863844394684,0.00188156,7.5e-05,16990208
1038,-0.00351836,0.003,0.17261,947.46,531456,3430.49957408,-1.80448,0.0664978,0.6229079067707062,5267,3260.297406435013,0.00526376,0.00015,17006592
1039,-0.00289777,0.003,0.172205,934.1,531968,3352.35359669,-1.80556,0.0265045,0.5374217629432678,5239,3263.4249873161316,0.00276887,7.5e-05,17022976
1040,-0.00337666,0.003,0.192512,912.09,532480,3284.27467189,-1.80671,0.0171814,0.26681458950042725,5300,3266.5164976119995,0.00217009,7.5e-05,17039360
1041,-0.00272898,0.003,0.207245,910.41,532992,3261.37643822,-1.80907,0.00976562,0.09889841079711914,5261,3269.630633354187,0.00158895,7.5e-05,17055744
1042,-0.00397679,0.003,0.136762,912.29,533504,3265.97378014,-1.81049,0.0692902,0.17598754167556763,5300,3272.721794605255,0.00541104,0.00015,17072128
1043,-0.00193267,0.003,0.194179,919.13,534016,3323.98982592,-1.81052,0.00488281,0.0065645575523376465,5316,3275.803833246231,0.001132,7.5e-05,17088512
1044,-0.00316897,0.003,0.1417,922.83,534528,3337.54613957,-1.80892,0.044632,0.012095987796783447,5325,3278.8806459903717,0.00407815,0.00015,17104896
1045,-0.00416412,0.003,0.200015,926.19,535040,3351.22271307,-1.80831,0.0683899,0.2470036745071411,5267,3281.9914548397064,0.00527991,0.00015,17121280
1046,-0.00250787,0.003,0.125553,945.29,535552,3429.15156836,-1.80712,0.0214081,0.03846246004104614,5283,3285.0927765369415,0.00242162,7.5e-05,17137664
1047,-0.00259735,0.003,0.21805,971.6,536064,3513.89595579,-1.80686,0.0106659,0.013177156448364258,5242,3288.2180845737457,0.00172909,7.5e-05,17154048
1048,-0.00366298,0.003,0.130612,969.86,536576,3507.36319275,-1.80886,0.054245,0.05317658185958862,5248,3291.340055704117,0.00460938,0.00015,17170432
1049,-0.00218999,0.003,0.203224,979.42,537088,3536.41883503,-1.81178,0.00421143,0.028238773345947266,4970,3294.636590242386,0.00109629,7.5e-05,17186816
1050,-0.00309384,0.003,0.164982,966.56,537600,3493.45207686,-1.81357,0.0433502,0.46935147047042847,4917,3297.9690310955048,0.00398919,0.00015,17203200
1051,-0.00388153,0.003,0.204265,952.94,538112,3452.89640154,-1.81571,0.053299,0.6295371949672699,5001,3301.2473063468933,0.00454046,0.00015,17219584
1052,-0.0030053,0.003,0.131805,953.8,538624,3407.68972759,-1.81716,0.0105743,0.7161411046981812,5089,3304.4669559001923,0.00154518,7.5e-05,17235968
1053,-0.00264115,0.003,0.19785,944.34,539136,3382.83489823,-1.81738,0.0536499,0.5352796018123627,5174,3307.6337983608246,0.00463071,0.00015,17252352
1054,-0.00240948,0.003,0.153903,927.78,539648,3287.28735602,-1.81673,0.0111694,0.49794119596481323,5260,3310.748857498169,0.00172508,7.5e-05,17268736
1055,-0.0037668,0.003,0.18394,934.94,540160,3317.12973881,-1.81598,0.061554,0.6657463610172272,5324,3313.826261281967,0.00490765,0.00015,17285120
1056,-0.00232232,0.003,0.133671,950.0,540672,3303.95024568,-1.81465,0.00483704,0.6883527636528015,5334,3316.8977587223053,0.00113835,7.5e-05,17301504
1057,-0.00373239,0.003,0.167582,954.26,541184,3305.1693716,-1.8135,0.0709381,0.21190738677978516,5270,3320.0069222450256,0.00556063,0.00015,17317888
1058,-0.00251507,0.003,0.165365,962.24,541696,3379.68656515,-1.81358,0.0096283,0.026103734970092773,5295,3323.1011629104614,0.00164391,7.5e-05,17334272
1059,-0.00371061,0.003,0.177624,963.52,542208,3380.77792975,-1.81643,0.0634766,0.06031066179275513,5325,3326.1778843402863,0.00523343,0.00015,17350656
1060,-0.00256679,0.003,0.163455,976.08,542720,3463.65092117,-1.81877,0.0113373,0.47217750549316406,5343,3329.2445521354675,0.0016237,7.5e-05,17367040
1061,-0.00359772,0.003,0.192838,968.01,543232,3470.90772461,-1.81933,0.0714569,0.631340891122818,5279,3332.3480372428894,0.00561611,0.00015,17383424
1062,-0.00294065,0.003,0.140096,963.84,543744,3462.05034987,-1.82194,0.0185852,0.23540115356445312,5322,3335.426386833191,0.00232845,7.5e-05,17399808
1063,-0.0020076,0.003,0.203026,956.08,544256,3444.97857819,-1.82329,0.0171051,0.02499169111251831,5283,3338.528062582016,0.00195239,7.5e-05,17416192
1064,-0.00384046,0.003,0.146595,952.34,544768,3455.59570676,-1.82358,0.0526276,0.03247147798538208,5287,3341.6272110939026,0.00443911,0.00015,17432576
1065,-0.00313467,0.003,0.226908,937.56,545280,3421.86526904,-1.82818,0.0375977,0.05540454387664795,5235,3344.757071495056,0.00347734,0.00015,17448960
1066,-0.00399239,0.003,0.134797,924.16,545792,3367.89321133,-1.83218,0.0755463,0.06481391191482544,5210,3347.901896238327,0.00571879,0.00015,17465344
1067,-0.00224924,0.003,0.227676,923.77,546304,3410.62477523,-1.83467,0.0188904,0.0149497389793396,5287,3351.000676870346,0.00216498,7.5e-05,17481728
1068,-0.0034864,0.003,0.151142,927.12,546816,3421.37243031,-1.8363,0.0186462,0.5981413722038269,5304,3354.089512825012,0.00207386,7.5e-05,17498112
1069,-0.00240441,0.003,0.212015,911.94,547328,3342.4144934,-1.83739,0.0119324,0.48734861612319946,5351,3357.1513662338257,0.00177738,7.5e-05,17514496
1070,-0.00423307,0.003,0.142306,909.88,547840,3302.57606076,-1.83784,0.0730438,0.7410808205604553,5282,3360.2532098293304,0.00578341,0.00015,17530880
1071,-0.00313985,0.003,0.218182,918.51,548352,3312.32009832,-1.83795,0.0140991,0.5254671275615692,5266,3363.36479139328,0.00188171,7.5e-05,17547264
1072,-0.003553,0.003,0.128962,928.21,548864,3320.6690607,-1.83961,0.0563812,0.788908988237381,5320,3366.444360256195,0.0046656,0.00015,17563648
1073,-0.00280747,0.003,0.196409,937.64,549376,3328.47463728,-1.84275,0.00785828,0.4568464159965515,5229,3369.577695131302,0.00139409,7.5e-05,17580032
1074,-0.00329142,0.003,0.162304,928.03,549888,3312.37043433,-1.84446,0.0571442,0.4394768476486206,5258,3372.694056034088,0.00477345,0.00015,17596416
1075,-0.00303399,0.003,0.205146,921.88,550400,3294.48868274,-1.84471,0.0177002,0.544238269329071,5096,3375.9089620113373,0.00217325,7.5e-05,17612800
1076,-0.00258862,0.003,0.156419,921.07,550912,3314.61938741,-1.84688,0.00756836,0.666104793548584,4631,3379.4468941688538,0.00141245,7.5e-05,17629184
1077,-0.00302266,0.003,0.20608,912.79,551424,3243.27366187,-1.85124,0.0513458,0.5596999824047089,4765,3382.885256290436,0.00441449,0.00015,17645568
1078,-0.0040158,0.003,0.137489,912.79,551936,3265.14485058,-1.85554,0.08078,0.024313926696777344,4943,3386.2001814842224,0.00611412,0.00015,17661952
1079,-0.00293494,0.003,0.215073,923.55,552448,3350.08175131,-1.85742,0.0161438,0.0198250412940979,5120,3389.4001755714417,0.00207629,7.5e-05,17678336
1080,-0.00258868,0.003,0.181796,923.08,552960,3350.71349776,-1.85824,0.0225067,0.33884114027023315,5193,3392.5549914836884,0.00254341,7.5e-05,17694720
1081,-0.00311907,0.003,0.168247,928.26,553472,3371.60996146,-1.85884,0.0222778,0.5561405718326569,5221,3395.6931536197662,0.00239413,7.5e-05,17711104
1082,-0.00299671,0.003,0.18004,939.72,553984,3424.59973109,-1.85886,0.0213928,0.019723057746887207,5270,3398.801864385605,0.0023724,7.5e-05,17727488
1083,-0.00321265,0.003,0.163737,941.92,554496,3446.05069839,-1.8578,0.0173645,0.04251760244369507,5309,3401.8877782821655,0.00216608,7.5e-05,17743872
1084,-0.0026675,0.003,0.198896,935.27,555008,3410.43318392,-1.85712,0.0207977,0.008434474468231201,5265,3404.999431848526,0.00237924,7.5e-05,17760256
1085,-0.00291645,0.003,0.157681,938.76,555520,3427.83634297,-1.8571,0.0168915,0.3746330142021179,5197,3408.152177810669,0.00212719,7.5e-05,17776640
1086,-0.0026774,0.003,0.198555,950.61,556032,3447.11924242,-1.85785,0.0181732,0.4895751476287842,5140,3411.3400661945343,0.00223559,7.5e-05,17793024
1087,-0.00224311,0.003,0.159229,946.06,556544,3458.36826594,-1.85814,0.00695801,0.031930625438690186,5222,3414.4776015281677,0.00135202,7.5e-05,17809408
1088,-0.00341524,0.003,0.180676,961.21,557056,3525.72420251,-1.85761,0.0634613,0.29658937454223633,5248,3417.5995366573334,0.00522769,0.00015,17825792
1089,-0.00268773,0.003,0.187782,943.33,557568,3468.50240745,-1.86016,0.0195618,0.07839012145996094,5266,3420.711130142212,0.00222582,7.5e-05,17842176
1090,-0.00185411,0.003,0.167281,934.12,558080,3427.50355826,-1.86061,0.00715637,0.4225442409515381,5210,3423.8557846546173,0.00139834,7.5e-05,17858560
1091,-0.00352534,0.003,0.19784,941.69,558592,3449.70560145,-1.8637,0.0620575,0.5451340079307556,5206,3427.0030460357666,0.00509593,0.00015,17874944
1092,-0.0028296,0.003,0.15029,937.9,559104,3441.57520618,-1.86619,0.00952148,0.5435185134410858,5297,3430.0961039066315,0.00153708,7.5e-05,17891328
1093,-0.00392463,0.003,0.184967,950.29,559616,3492.39959173,-1.86625,0.0644379,0.2903848886489868,5306,3433.1839575767517,0.00521488,0.00015,17907712
1094,-0.00252981,0.003,0.177552,950.15,560128,3496.19737672,-1.86636,0.015152,0.09819680452346802,5370,3436.2350244522095,0.00196566,7.5e-05,17924096
1095,-0.00377447,0.003,0.184047,960.33,560640,3535.78941087,-1.86548,0.0520325,0.6165640354156494,5255,3439.3528957366943,0.0044219,0.00015,17940480
1096,-0.00441145,0.003,0.194668,951.91,561152,3502.17186869,-1.86349,0.0496674,0.6250196099281311,5307,3442.4400568008423,0.00428749,0.00015,17956864
1097,-0.00419841,0.003,0.175779,939.27,561664,3451.8374094,-1.8628,0.0605774,0.48378413915634155,5280,3445.5429577827454,0.00497883,0.00015,17973248
1098,-0.00288252,0.003,0.185585,943.91,562176,3485.4467965,-1.8637,0.0262299,0.036086857318878174,5076,3448.7706656455994,0.00270976,7.5e-05,17989632
1099,-0.00283066,0.003,0.195898,935.27,562688,3444.84328914,-1.8652,0.0161896,0.3101716637611389,4913,3452.105476617813,0.00205364,7.5e-05,18006016
1100,-0.00278035,0.003,0.155271,941.48,563200,3463.59257557,-1.86523,0.0246582,0.6091082096099854,4998,3455.3835344314575,0.00266263,7.5e-05,18022400
1101,-0.00201391,0.003,0.189989,945.53,563712,3461.13507969,-1.86489,0.00595093,0.43924301862716675,5143,3458.5713460445404,0.00121686,7.5e-05,18038784
1102,-0.00312754,0.003,0.162196,959.54,564224,3507.93887539,-1.86475,0.0548553,0.04298973083496094,5320,3461.6514072418213,0.00456579,0.00015,18055168
1103,-0.0028514,0.003,0.199741,953.58,564736,3501.63048677,-1.86384,0.0166931,0.144026517868042,5289,3464.7491447925568,0.00217575,7.5e-05,18071552
1104,-0.00218296,0.003,0.170228,953.0,565248,3487.87486448,-1.86556,0.0115204,0.053274691104888916,5348,3467.8130218982697,0.00178507,7.5e-05,18087936
1105,-0.00370327,0.003,0.177556,964.33,565760,3533.52421129,-1.8667,0.0565948,0.014118492603302002,5316,3470.8952753543854,0.00470256,0.00015,18104320
1106,-0.00311799,0.003,0.195487,942.24,566272,3479.68098944,-1.86774,0.0259247,0.04618263244628906,5267,3474.0061359405518,0.0026613,7.5e-05,18120704
1107,-0.00308791,0.003,0.186944,930.89,566784,3462.57552292,-1.86797,0.0193634,0.0625772476196289,5356,3477.065006017685,0.00234526,7.5e-05,18137088
1108,-0.00293455,0.003,0.167861,934.78,567296,3487.14852426,-1.86803,0.0192261,0.32336944341659546,5425,3480.0851395130157,0.00236617,7.5e-05,18153472
1109,-0.00272618,0.003,0.194543,953.38,567808,3549.64134106,-1.86869,0.0210266,0.6734172403812408,5380,3483.130777835846,0.00242567,7.5e-05,18169856
1110,-0.00263457,0.003,0.16189,940.58,568320,3472.69348223,-1.8675,0.0210571,0.3026580214500427,5412,3486.15824842453,0.00242967,7.5e-05,18186240
1111,-0.00258839,0.003,0.189975,934.96,568832,3441.67464302,-1.86779,0.00886536,0.597745805978775,5380,3489.2039198875427,0.00157943,7.5e-05,18202624
1112,-0.00336491,0.003,0.171698,945.95,569344,3464.46358443,-1.86856,0.0592957,0.6857092678546906,5380,3492.2495613098145,0.00502288,0.00015,18219008
1113,-0.00283921,0.003,0.171911,944.59,569856,3417.31663697,-1.86974,0.0159149,0.2117908000946045,5411,3495.277585744858,0.00196247,7.5e-05,18235392
1114,-0.0036142,0.003,0.202599,930.19,570368,3346.35202744,-1.87327,0.0641022,0.5240801274776459,5378,3498.3241958618164,0.00510647,0.00015,18251776
1115,-0.00244936,0.003,0.147032,925.97,570880,3345.40509356,-1.87517,0.00860596,0.3629039525985718,5421,3501.346829175949,0.00149735,7.5e-05,18268160
1116,-0.00445964,0.003,0.218627,927.99,571392,3364.04186772,-1.87478,0.0783386,0.038502395153045654,5450,3504.352944612503,0.0059168,0.00015,18284544
1117,-0.00256758,0.003,0.140963,927.45,571904,3375.48704742,-1.87735,0.0182343,0.040830910205841064,5374,3507.4017832279205,0.00221247,7.5e-05,18300928
1118,-0.00255753,0.003,0.222374,922.11,572416,3399.84669672,-1.87902,0.0104218,0.054149091243743896,5434,3510.4168663024902,0.00168224,7.5e-05,18317312
1119,-0.00370501,0.003,0.139095,926.39,572928,3423.05659973,-1.87985,0.0641632,0.07094508409500122,5394,3513.4543538093567,0.00512139,0.00015,18333696
1120,-0.00258559,0.003,0.230752,921.45,573440,3431.12588253,-1.8807,0.0197601,0.2670050859451294,5428,3516.4727079868317,0.00236727,7.5e-05,18350080
1121,-0.00215938,0.003,0.14937,923.65,573952,3449.82288081,-1.88338,0.0117493,0.03497558832168579,5430,3519.4901971817017,0.00168402,7.5e-05,18366464
1122,-0.00335834,0.003,0.242316,916.85,574464,3434.47187301,-1.88553,0.0546417,0.5106161534786224,5385,3522.532564163208,0.00452194,0.00015,18382848
