fps,lr,policy_loss,total_timesteps,approxkl,time_elapsed,eplenmean,d_targ,serial_timesteps,value_loss,explained_variance,beta,eprewmean,policy_entropy,nupdates
5098,0.0010125,-0.33345,16187392,0.0119759,3128.8158600330353,872.36,0.012,505856,0.0868833,0.5671743154525757,0.732254,2732.99174265,0.717092,988
5055,0.0010125,-0.0066578,16203776,0.0114186,3132.0568175315857,853.0,0.012,506368,0.0840914,0.4905415177345276,0.732254,2701.66892099,0.715245,989
5145,0.0010125,-0.00704579,16220160,0.0118459,3135.241487264633,843.24,0.012,506880,0.119707,0.16167664527893066,0.732254,2684.69611913,0.726998,990
5225,0.0010125,-0.00640723,16236544,0.0111073,3138.377310037613,837.99,0.012,507392,0.0729328,0.7395245134830475,0.732254,2677.10879501,0.743928,991
5153,0.0010125,-0.00816505,16252928,0.0118294,3141.5567576885223,812.49,0.012,507904,0.0983421,0.6039634943008423,0.732254,2559.38551706,0.758363,992
5231,0.0010125,-0.00622647,16269312,0.0101432,3144.6890590190887,804.25,0.012,508416,0.0842723,0.5748375654220581,0.732254,2550.13339529,0.762475,993
5303,0.0010125,-0.00682542,16285696,0.011404,3147.779000043869,809.33,0.012,508928,0.103753,0.5990214943885803,0.732254,2547.36038361,0.746633,994
5339,0.0010125,-0.00562516,16302080,0.0106835,3150.8490335941315,800.29,0.012,509440,0.0858748,0.7256020903587341,0.732254,2507.31987899,0.758091,995
5367,0.0010125,-0.00635124,16318464,0.0104792,3153.9020364284515,804.41,0.012,509952,0.1026,0.34621578454971313,0.732254,2508.78827041,0.753379,996
5387,0.0010125,-0.00582868,16334848,0.0113806,3156.9437959194183,802.56,0.012,510464,0.0867092,0.39342331886291504,0.732254,2532.09008858,0.754198,997
5326,0.0010125,-0.00609056,16351232,0.0106627,3160.020306110382,810.21,0.012,510976,0.0930997,0.5466154217720032,0.732254,2565.12138426,0.748358,998
5306,0.0010125,-0.006789,16367616,0.0107984,3163.108241081238,836.02,0.012,511488,0.0700707,0.6547152996063232,0.732254,2659.83478343,0.731656,999
5206,0.0010125,-0.00892194,16384000,0.0112572,3166.256636619568,823.56,0.012,512000,0.112614,0.6636307537555695,0.732254,2628.68158935,0.729168,1000
4931,0.0010125,-0.00841335,16400384,0.0123029,3169.5812044143677,814.72,0.012,512512,0.0918491,0.7479779124259949,0.732254,2587.59406946,0.718976,1001
5171,0.0010125,-0.00910544,16416768,0.0136981,3172.7496316432953,821.88,0.012,513024,0.0969888,0.6004386842250824,0.732254,2570.09515666,0.707188,1002
5016,0.0010125,-0.00699631,16433152,0.0103333,3176.0159986019135,821.47,0.012,513536,0.0709641,0.5784685611724854,0.732254,2537.33967312,0.701827,1003
5145,0.0010125,-0.00711722,16449536,0.0115988,3179.2002789974213,833.67,0.012,514048,0.102183,0.06370830535888672,0.732254,2591.02675265,0.698616,1004
5094,0.0010125,-0.0060666,16465920,0.0117005,3182.416894197464,807.22,0.012,514560,0.0917846,0.0867050290107727,0.732254,2507.48876409,0.699882,1005
5025,0.0010125,-0.0061222,16482304,0.011641,3185.677719593048,830.99,0.012,515072,0.0933639,0.38505738973617554,0.732254,2613.67369975,0.695384,1006
5165,0.0010125,-0.00633605,16498688,0.0110592,3188.849707841873,837.12,0.012,515584,0.0888415,0.6690606772899628,0.732254,2680.0823116,0.690912,1007
5202,0.0010125,-0.00773698,16515072,0.0106805,3192.0010755062103,837.75,0.012,516096,0.0932041,0.6058931946754456,0.732254,2688.31851422,0.671833,1008
5194,0.0010125,-0.00556981,16531456,0.0109604,3195.1555454730988,799.57,0.012,516608,0.111642,0.6459474265575409,0.732254,2574.85038721,0.657008,1009
5178,0.0010125,-0.00714347,16547840,0.0108861,3198.3196456432343,814.37,0.012,517120,0.0822316,0.6687936782836914,0.732254,2578.50590532,0.666437,1010
5153,0.0010125,-0.00757653,16564224,0.0113755,3201.49907374382,822.22,0.012,517632,0.103259,0.6577359139919281,0.732254,2611.05784758,0.652993,1011
5211,0.0010125,-0.00783237,16580608,0.0113963,3204.644807100296,829.29,0.012,518144,0.0769764,0.7986070960760117,0.732254,2587.93634952,0.656099,1012
5093,0.0010125,-0.00420158,16596992,0.0116737,3207.8615460395813,812.45,0.012,518656,0.0941879,0.7217583060264587,0.732254,2521.39603931,0.656979,1013
5193,0.0010125,-0.0078864,16613376,0.0121292,3211.0164275169373,833.65,0.012,519168,0.071124,0.2454991340637207,0.732254,2552.88940737,0.661568,1014
5213,0.0010125,-0.00620999,16629760,0.011244,3214.159215927124,847.12,0.012,519680,0.109936,0.04561549425125122,0.732254,2658.47714762,0.662011,1015
5113,0.0010125,-0.00560422,16646144,0.00980196,3217.3639554977417,842.69,0.012,520192,0.0872784,0.193276047706604,0.732254,2647.29367124,0.655737,1016
5267,0.0010125,-0.00752816,16662528,0.0113566,3220.474898815155,826.39,0.012,520704,0.0979151,0.34494495391845703,0.732254,2647.56328397,0.644372,1017
5298,0.0010125,-0.00743627,16678912,0.0120214,3223.5675349235535,841.43,0.012,521216,0.0949759,0.50032177567482,0.732254,2730.00065237,0.644162,1018
5303,0.0010125,-0.00617348,16695296,0.0109343,3226.657084465027,846.08,0.012,521728,0.094337,0.5565399527549744,0.732254,2800.40468012,0.648164,1019
5235,0.0010125,-0.00697,16711680,0.0121566,3229.7869131565094,849.55,0.012,522240,0.085993,0.7453030049800873,0.732254,2775.51014179,0.635325,1020
5077,0.0010125,-0.00640046,16728064,0.0119273,3233.0140368938446,862.12,0.012,522752,0.0728002,0.672093003988266,0.732254,2786.86986511,0.628331,1021
5072,0.0010125,-0.00822004,16744448,0.0124314,3236.2441551685333,906.73,0.012,523264,0.0985763,0.43411266803741455,0.732254,2949.97490691,0.626527,1022
5149,0.0010125,-0.00693113,16760832,0.0116496,3239.4260725975037,920.9,0.012,523776,0.0949562,0.526729017496109,0.732254,3024.39087723,0.624557,1023
5200,0.0010125,-0.00681504,16777216,0.0101827,3242.5772042274475,934.8,0.012,524288,0.108709,0.6771426200866699,0.732254,3056.07921689,0.612597,1024
5184,0.0010125,-0.00758004,16793600,0.0120194,3245.7379989624023,929.79,0.012,524800,0.0701285,0.7543295174837112,0.732254,3003.2259781,0.621636,1025
5250,0.0010125,-0.00563394,16809984,0.0103213,3248.85884141922,931.7,0.012,525312,0.10492,0.19718611240386963,0.732254,3046.28480609,0.61889,1026
5203,0.0010125,-0.00579888,16826368,0.0113654,3252.0077102184296,930.42,0.012,525824,0.0914894,0.1591489315032959,0.732254,3073.88832537,0.620162,1027
5223,0.0010125,-0.00680114,16842752,0.0119148,3255.144783973694,903.56,0.012,526336,0.118351,0.5951732099056244,0.732254,2987.76415562,0.622741,1028
5290,0.0010125,-0.00748191,16859136,0.0118976,3258.242021560669,882.37,0.012,526848,0.0836878,0.6801727414131165,0.732254,2872.80443982,0.617332,1029
5414,0.0010125,-0.00564818,16875520,0.0118458,3261.2683782577515,901.84,0.012,527360,0.0866141,0.6551600694656372,0.732254,2964.60407499,0.593423,1030
5260,0.0010125,-0.00790907,16891904,0.0124837,3264.383132457733,858.25,0.012,527872,0.110182,0.06753420829772949,0.732254,2832.83025366,0.587934,1031
5238,0.0010125,-0.00773025,16908288,0.0128299,3267.511408805847,850.86,0.012,528384,0.0957277,0.6923085749149323,0.732254,2808.39230487,0.589041,1032
5250,0.0010125,-0.00698085,16924672,0.0117015,3270.632307767868,877.39,0.012,528896,0.096793,0.791254311800003,0.732254,2874.79585715,0.602301,1033
5228,0.0010125,-0.00625775,16941056,0.0119598,3273.7660162448883,883.26,0.012,529408,0.0907915,0.6607679426670074,0.732254,2863.75046798,0.598258,1034
5044,0.0010125,-0.00684147,16957440,0.0109577,3277.0145428180695,864.41,0.012,529920,0.0885773,0.48941534757614136,0.732254,2793.38322197,0.590493,1035
4743,0.0010125,-0.0069931,16973824,0.0113833,3280.468861579895,869.94,0.012,530432,0.097305,0.571119487285614,0.732254,2814.82153339,0.592044,1036
4798,0.0010125,-0.00700947,16990208,0.0127557,3283.884006500244,894.39,0.012,530944,0.0974306,0.4275796413421631,0.732254,2880.20893179,0.593646,1037
4972,0.0010125,-0.00684076,17006592,0.0118984,3287.179286956787,867.47,0.012,531456,0.0946363,0.5559977889060974,0.732254,2791.45593674,0.594114,1038
5040,0.0010125,-0.00837612,17022976,0.0120377,3290.429851770401,847.71,0.012,531968,0.118096,0.6514970362186432,0.732254,2785.79676058,0.588896,1039
5206,0.0010125,-0.00524982,17039360,0.0115726,3293.576836824417,838.35,0.012,532480,0.0843289,0.803669661283493,0.732254,2756.96627739,0.57706,1040
5231,0.0010125,-0.00723295,17055744,0.0112572,3296.709005832672,836.78,0.012,532992,0.104011,0.7192116677761078,0.732254,2709.06712363,0.576437,1041
5321,0.0010125,-0.00608379,17072128,0.0112615,3299.7883620262146,822.13,0.012,533504,0.0957455,0.660444587469101,0.732254,2655.07279459,0.567557,1042
5229,0.0010125,-0.00678681,17088512,0.0140822,3302.92151927948,832.04,0.012,534016,0.10652,0.8301653563976288,0.732254,2678.90670071,0.546118,1043
5268,0.0010125,-0.00555948,17104896,0.0111262,3306.0317022800446,826.9,0.012,534528,0.0906781,0.7853791564702988,0.732254,2587.46489412,0.528096,1044
5245,0.0010125,-0.00825268,17121280,0.0133488,3309.1557681560516,834.28,0.012,535040,0.0716734,0.8236491680145264,0.732254,2605.93394345,0.520317,1045
5262,0.0010125,-0.00717177,17137664,0.0118628,3312.270764350891,841.54,0.012,535552,0.118027,0.6566972434520721,0.732254,2638.25242784,0.521447,1046
5304,0.0010125,-0.00729537,17154048,0.0118999,3315.359815597534,827.91,0.012,536064,0.0638211,0.7549444437026978,0.732254,2586.56828824,0.520046,1047
5307,0.0010125,-0.00745717,17170432,0.0127905,3318.447144508362,842.43,0.012,536576,0.108868,0.24295860528945923,0.732254,2616.43360043,0.534262,1048
5323,0.0010125,-0.00722493,17186816,0.0118484,3321.5249440670013,854.1,0.012,537088,0.0808633,0.5829459130764008,0.732254,2735.95030241,0.537158,1049
5180,0.0010125,-0.00520151,17203200,0.0104851,3324.6880311965942,859.98,0.012,537600,0.108784,0.6609344482421875,0.732254,2767.44393449,0.54586,1050
5217,0.0010125,-0.00748897,17219584,0.0101188,3327.8307707309723,837.0,0.012,538112,0.102994,0.7225487232208252,0.732254,2730.95699184,0.542987,1051
5240,0.0010125,-0.00743039,17235968,0.0118815,3330.9573843479156,859.41,0.012,538624,0.0905408,0.7830530256032944,0.732254,2779.54113262,0.540308,1052
5167,0.0010125,-0.00689984,17252352,0.0108941,3334.128133058548,849.31,0.012,539136,0.0945964,0.7011701166629791,0.732254,2735.44407491,0.543896,1053
5171,0.0010125,-0.00679835,17268736,0.0110764,3337.296407222748,837.59,0.012,539648,0.0954623,0.64899542927742,0.732254,2664.08833939,0.544619,1054
5204,0.0010125,-0.00818362,17285120,0.0123262,3340.445023536682,835.69,0.012,540160,0.0962749,0.7358198165893555,0.732254,2622.94782081,0.551174,1055
5137,0.0010125,-0.00579138,17301504,0.0121018,3343.6342248916626,840.73,0.012,540672,0.0855224,0.8121353983879089,0.732254,2622.17995803,0.561671,1056
5214,0.0010125,-0.00617023,17317888,0.0112406,3346.7765140533447,850.98,0.012,541184,0.0969548,0.7034535706043243,0.732254,2646.43694085,0.561769,1057
5164,0.0010125,-0.00734932,17334272,0.0117068,3349.9490878582,855.25,0.012,541696,0.0865019,0.7279262542724609,0.732254,2684.31182022,0.563891,1058
5159,0.0010125,-0.00805854,17350656,0.0107216,3353.1249630451202,858.22,0.012,542208,0.117042,0.7618768662214279,0.732254,2646.69752144,0.568324,1059
5307,0.0010125,-0.00604772,17367040,0.0124562,3356.212304830551,841.63,0.012,542720,0.0748663,0.6558953821659088,0.732254,2565.88803067,0.557483,1060
5291,0.0010125,-0.00712169,17383424,0.0115697,3359.3089826107025,858.45,0.012,543232,0.0851255,0.6916820704936981,0.732254,2624.92808253,0.545843,1061
5303,0.0010125,-0.00759955,17399808,0.0110137,3362.3988349437714,876.75,0.012,543744,0.0914065,0.7315092384815216,0.732254,2726.90738608,0.553307,1062
5348,0.0010125,-0.00602045,17416192,0.0114219,3365.4626779556274,880.03,0.012,544256,0.0915751,0.6953563094139099,0.732254,2741.44576979,0.541577,1063
5330,0.0010125,-0.00713772,17432576,0.0108286,3368.536749124527,876.24,0.012,544768,0.0837415,0.29653483629226685,0.732254,2712.30592972,0.521465,1064
5305,0.0010125,-0.0052125,17448960,0.0123478,3371.625283241272,913.24,0.012,545280,0.0958405,0.602339118719101,0.732254,2902.653964,0.53156,1065
5239,0.0010125,-0.00734126,17465344,0.0114236,3374.7528262138367,924.72,0.012,545792,0.0781997,0.8063070774078369,0.732254,2941.69295255,0.556063,1066
5312,0.0010125,-0.00841604,17481728,0.0140191,3377.837352514267,921.05,0.012,546304,0.0851986,0.3943045735359192,0.732254,2896.48357923,0.581478,1067
5200,0.0010125,-0.00692934,17498112,0.0123174,3380.988342523575,934.9,0.012,546816,0.0966558,0.3605533838272095,0.732254,2954.02287721,0.596384,1068
5080,0.0010125,-0.00725737,17514496,0.0130067,3384.2137372493744,936.79,0.012,547328,0.0879166,0.6851145923137665,0.732254,3000.66700758,0.600671,1069
5088,0.0010125,-0.00647669,17530880,0.012236,3387.4342300891876,923.64,0.012,547840,0.0878078,0.6752721667289734,0.732254,2929.24614991,0.581766,1070
5182,0.0010125,-0.00579456,17547264,0.0122398,3390.595792531967,909.38,0.012,548352,0.101286,0.5490815341472626,0.732254,2888.57404354,0.566437,1071
5233,0.0010125,-0.00777484,17563648,0.01222,3393.727071285248,910.04,0.012,548864,0.0866675,0.589371532201767,0.732254,2909.38036586,0.565244,1072
5157,0.0010125,-0.00739167,17580032,0.0110717,3396.90416097641,898.12,0.012,549376,0.1097,0.6726482808589935,0.732254,2898.47503936,0.578905,1073
5241,0.0010125,-0.00618604,17596416,0.0123051,3400.031965494156,880.82,0.012,549888,0.0874083,0.1390567421913147,0.732254,2826.2084399,0.569252,1074
5291,0.0010125,-0.00681936,17612800,0.0114505,3403.12846660614,896.46,0.012,550400,0.118081,0.5347716808319092,0.732254,2916.84323294,0.560334,1075
5352,0.0010125,-0.00620968,17629184,0.0120697,3406.190028190613,900.12,0.012,550912,0.0739947,0.74027019739151,0.732254,2910.4405268,0.558052,1076
5386,0.0010125,-0.00709107,17645568,0.0118946,3409.232229232788,880.25,0.012,551424,0.113543,0.5563076138496399,0.732254,2847.0600633,0.553943,1077
5358,0.0010125,-0.00820956,17661952,0.0129061,3412.290365457535,865.24,0.012,551936,0.0787067,0.322365939617157,0.732254,2775.87736878,0.567397,1078
5330,0.0010125,-0.00859743,17678336,0.0122148,3415.364233970642,887.37,0.012,552448,0.11124,0.1238904595375061,0.732254,2891.29617199,0.57364,1079
5127,0.0010125,-0.00729247,17694720,0.012882,3418.5598316192627,875.8,0.012,552960,0.0841702,0.6812126040458679,0.732254,2847.59163562,0.568306,1080
5180,0.0010125,-0.00726204,17711104,0.012018,3421.722934484482,872.14,0.012,553472,0.0993324,0.4902651309967041,0.732254,2834.21258733,0.552154,1081
5259,0.0010125,-0.00581991,17727488,0.0130405,3424.8383989334106,891.8,0.012,553984,0.0740285,0.06692308187484741,0.732254,2918.93531854,0.552312,1082
5154,0.0010125,-0.00867658,17743872,0.0127921,3428.017303466797,903.25,0.012,554496,0.117189,0.4634958505630493,0.732254,2961.51877477,0.556764,1083
4884,0.0010125,-0.00598751,17760256,0.0108312,3431.371782541275,916.77,0.012,555008,0.064314,0.8608146160840988,0.732254,2949.5670722,0.560746,1084
4951,0.0010125,-0.00740505,17776640,0.0111419,3434.68132352829,904.12,0.012,555520,0.106803,0.6273176968097687,0.732254,2874.81926244,0.572154,1085
5126,0.0010125,-0.00671648,17793024,0.0130234,3437.8778879642487,878.01,0.012,556032,0.0896548,0.5889621675014496,0.732254,2790.70412272,0.577964,1086
5079,0.0010125,-0.00853193,17809408,0.0128547,3441.1035702228546,863.14,0.012,556544,0.0962565,0.5547506809234619,0.732254,2707.55335145,0.587564,1087
5097,0.0010125,-0.00833558,17825792,0.0135114,3444.3181500434875,856.94,0.012,557056,0.0853574,0.27410924434661865,0.732254,2682.08852313,0.611602,1088
5102,0.0010125,-0.00753339,17842176,0.0136415,3447.529289484024,866.13,0.012,557568,0.0915575,0.6420731544494629,0.732254,2711.55620062,0.624502,1089
5076,0.0010125,-0.00744642,17858560,0.0120562,3450.757065296173,846.59,0.012,558080,0.0933933,0.7055617570877075,0.732254,2670.19970712,0.629733,1090
5114,0.0010125,-0.00725446,17874944,0.0126748,3453.961131811142,878.64,0.012,558592,0.091619,0.5855713188648224,0.732254,2751.12481893,0.620953,1091
5238,0.0010125,-0.0069813,17891328,0.0107491,3457.088925600052,866.52,0.012,559104,0.0878009,0.08818703889846802,0.732254,2720.07111902,0.642331,1092
5314,0.0010125,-0.00826677,17907712,0.0102151,3460.172238588333,866.4,0.012,559616,0.0954169,0.12260591983795166,0.732254,2747.55367263,0.65665,1093
5118,0.0010125,-0.00721273,17924096,0.0108086,3463.373458623886,809.44,0.012,560128,0.101816,0.38491445779800415,0.732254,2561.66436816,0.661246,1094
5213,0.0010125,-0.00681673,17940480,0.0110991,3466.5163917541504,817.13,0.012,560640,0.086777,0.5939322710037231,0.732254,2612.00762396,0.659948,1095
5301,0.0010125,-0.00698513,17956864,0.0117346,3469.60733962059,819.81,0.012,561152,0.0909909,0.28469014167785645,0.732254,2649.66454985,0.650092,1096
5315,0.0010125,-0.00716369,17973248,0.0121441,3472.6897315979004,850.43,0.012,561664,0.0889256,0.658966064453125,0.732254,2748.47600266,0.65528,1097
5310,0.0010125,-0.00705602,17989632,0.0113849,3475.775312423706,843.67,0.012,562176,0.0915551,0.5580125153064728,0.732254,2708.97332128,0.653763,1098
5298,0.0010125,-0.00747246,18006016,0.0117856,3478.8678843975067,854.39,0.012,562688,0.106207,0.1312161684036255,0.732254,2745.41997332,0.662442,1099
5190,0.0010125,-0.00784465,18022400,0.0136378,3482.0245304107666,859.55,0.012,563200,0.0920652,0.6427893042564392,0.732254,2761.40516194,0.667272,1100
5113,0.0010125,-0.00760327,18038784,0.0114468,3485.230706691742,859.96,0.012,563712,0.092368,0.7020923793315887,0.732254,2747.83483611,0.66957,1101
5288,0.0010125,-0.00819564,18055168,0.0113535,3488.3291714191437,836.17,0.012,564224,0.0975225,0.14224618673324585,0.732254,2679.33692337,0.660891,1102
5159,0.0010125,-0.00735171,18071552,0.0124479,3491.505273103714,831.71,0.012,564736,0.10765,0.5825554132461548,0.732254,2683.92438997,0.647487,1103
5196,0.0010125,-0.00597694,18087936,0.00993125,3494.658493041992,850.73,0.012,565248,0.103536,0.3335605263710022,0.732254,2733.3383175,0.645814,1104
5170,0.0010125,-0.00616028,18104320,0.0108477,3497.8275718688965,851.37,0.012,565760,0.0876854,0.4994184374809265,0.732254,2736.98101536,0.649193,1105
5173,0.0010125,-0.007752,18120704,0.012424,3500.9946188926697,858.91,0.012,566272,0.0978568,0.5469698011875153,0.732254,2766.71076092,0.643589,1106
5219,0.0010125,-0.00622952,18137088,0.0102945,3504.1340658664703,857.51,0.012,566784,0.0858988,0.5810636878013611,0.732254,2790.05403781,0.636022,1107
5373,0.0010125,-0.00616471,18153472,0.0110176,3507.1837344169617,867.89,0.012,567296,0.0882727,0.14327716827392578,0.732254,2795.77840923,0.645036,1108
5408,0.0010125,-0.00611775,18169856,0.0111449,3510.2132320404053,878.64,0.012,567808,0.102735,0.07228535413742065,0.732254,2867.23884723,0.659405,1109
5295,0.0010125,-0.00691344,18186240,0.0124049,3513.307522058487,891.8,0.012,568320,0.101642,0.05727118253707886,0.732254,2926.63681747,0.661043,1110
5247,0.0010125,-0.00696521,18202624,0.0118706,3516.43013548851,868.6,0.012,568832,0.0998731,0.07526195049285889,0.732254,2868.78711288,0.657341,1111
5365,0.0010125,-0.00808373,18219008,0.0122054,3519.4841508865356,868.67,0.012,569344,0.0987549,0.21369051933288574,0.732254,2864.90745173,0.648255,1112
5364,0.0010125,-0.00605328,18235392,0.0102855,3522.538506269455,853.23,0.012,569856,0.101224,0.3279605507850647,0.732254,2827.08489776,0.643157,1113
5352,0.0010125,-0.00716035,18251776,0.0120648,3525.599947452545,844.72,0.012,570368,0.0884048,0.11997300386428833,0.732254,2796.43221921,0.638203,1114
5284,0.0010125,-0.00779749,18268160,0.0120103,3528.700930595398,844.42,0.012,570880,0.104065,0.08668220043182373,0.732254,2790.79481643,0.630396,1115
5380,0.0010125,-0.00707709,18284544,0.00971543,3531.74663233757,867.26,0.012,571392,0.0945316,0.08286601305007935,0.732254,2877.97928178,0.645144,1116
5360,0.0010125,-0.00760356,18300928,0.0108716,3534.8036439418793,847.77,0.012,571904,0.113919,0.09407800436019897,0.732254,2800.15072838,0.654947,1117
5386,0.0010125,-0.00717506,18317312,0.0105332,3537.8457691669464,865.6,0.012,572416,0.0924112,0.48439669609069824,0.732254,2880.06241442,0.65511,1118
5361,0.0010125,-0.00866173,18333696,0.0105264,3540.90176486969,877.27,0.012,572928,0.097426,0.5438378751277924,0.732254,2902.5851098,0.656701,1119
5346,0.0010125,-0.00659752,18350080,0.0126028,3543.9663636684418,900.05,0.012,573440,0.0930101,0.6551669239997864,0.732254,2979.03549189,0.657653,1120
5353,0.0010125,-0.00665257,18366464,0.0113141,3547.0274057388306,867.28,0.012,573952,0.11652,0.7345049977302551,0.732254,2813.14209226,0.660375,1121
5373,0.0010125,-0.00564589,18382848,0.0105856,3550.0765817165375,864.51,0.012,574464,0.0801318,0.35667258501052856,0.732254,2796.09757208,0.655578,1122
5132,0.0010125,-0.00559134,18399232,0.0104759,3553.2692878246307,860.02,0.012,574976,0.12167,0.07101953029632568,0.732254,2781.24170797,0.662545,1123
4891,0.0010125,-0.00640283,18415616,0.01015,3556.6191890239716,852.87,0.012,575488,0.0798501,0.46376246213912964,0.732254,2749.94359993,0.667396,1124
5092,0.0010125,-0.00772395,18432000,0.0115545,3559.837029695511,850.7,0.012,576000,0.117363,0.5142821669578552,0.732254,2763.54192723,0.65066,1125
5113,0.0010125,-0.0109136,18448384,0.0119295,3563.041457414627,841.02,0.012,576512,0.0807035,0.6711830496788025,0.732254,2778.00258495,0.646913,1126
5069,0.0010125,-0.00748157,18464768,0.011133,3566.2740149497986,869.59,0.012,577024,0.103493,0.14897656440734863,0.732254,2864.82330529,0.648036,1127
5094,0.0010125,-0.00620888,18481152,0.0115646,3569.4906933307648,878.73,0.012,577536,0.0863391,0.07473844289779663,0.732254,2886.83095541,0.655039,1128
5170,0.0010125,-0.00661844,18497536,0.0119711,3572.659913778305,873.7,0.012,578048,0.112441,0.7011906802654266,0.732254,2860.02773587,0.67881,1129
5219,0.0010125,-0.00703576,18513920,0.0103386,3575.7992095947266,861.64,0.012,578560,0.0858219,0.825029581785202,0.732254,2804.13711618,0.686213,1130
5270,0.0010125,-0.00770383,18530304,0.0117631,3578.9079978466034,852.36,0.012,579072,0.107421,0.7352976202964783,0.732254,2694.94818698,0.694866,1131
5314,0.0010125,-0.00676571,18546688,0.0108134,3581.9911272525787,840.72,0.012,579584,0.0898194,0.7650193125009537,0.732254,2629.94842089,0.712559,1132
5158,0.0010125,-0.00954135,18563072,0.0132308,3585.1673641204834,835.91,0.012,580096,0.11045,0.7159787118434906,0.732254,2600.65718555,0.708958,1133
4998,0.0010125,-0.00676156,18579456,0.0108894,3588.445682287216,830.59,0.012,580608,0.0757328,0.7226239442825317,0.732254,2534.25104259,0.70598,1134
4679,0.0010125,-0.00762685,18595840,0.0114468,3591.9472844600677,817.12,0.012,581120,0.0918427,0.55811408162117,0.732254,2469.99857073,0.704968,1135
4826,0.0010125,-0.009251,18612224,0.0126169,3595.3421614170074,836.58,0.012,581632,0.105333,0.17396235466003418,0.732254,2615.85293349,0.713148,1136
4991,0.0010125,-0.00777177,18628608,0.0120197,3598.6250445842743,842.21,0.012,582144,0.0833777,0.0623663067817688,0.732254,2645.49231659,0.731225,1137
5120,0.0010125,-0.00495042,18644992,0.0108743,3601.8251535892487,877.55,0.012,582656,0.105047,0.19418388605117798,0.732254,2807.67233525,0.753208,1138
5110,0.0010125,-0.0076502,18661376,0.0111589,3605.0315198898315,865.09,0.012,583168,0.0826686,0.5452230870723724,0.732254,2799.96057717,0.755605,1139
5084,0.0010125,-0.00715573,18677760,0.0106433,3608.2540917396545,866.55,0.012,583680,0.094437,0.5133156478404999,0.732254,2821.88526106,0.748541,1140
5165,0.0010125,-0.00476874,18694144,0.0105915,3611.426194667816,888.93,0.012,584192,0.0912504,0.4554678797721863,0.732254,2894.99858967,0.745495,1141
5238,0.0010125,-0.00788129,18710528,0.011207,3614.554073572159,899.21,0.012,584704,0.10044,0.6359075009822845,0.732254,2931.43923376,0.736586,1142
5254,0.0010125,-0.00623591,18726912,0.0101881,3617.6722962856293,873.78,0.012,585216,0.113104,0.6602433919906616,0.732254,2808.92184223,0.736117,1143
5251,0.0010125,-0.00765041,18743296,0.0106031,3620.7924947738647,851.85,0.012,585728,0.096056,0.5546350181102753,0.732254,2736.18318208,0.737448,1144
5345,0.0010125,-0.00749033,18759680,0.00968561,3623.857762336731,854.42,0.012,586240,0.095989,0.3827088475227356,0.732254,2735.81472601,0.724158,1145
5354,0.0010125,-0.00726196,18776064,0.0107484,3626.917828321457,842.53,0.012,586752,0.0894833,0.3423197865486145,0.732254,2712.58397673,0.696785,1146
5296,0.0010125,-0.00849607,18792448,0.0124411,3630.011688232422,857.32,0.012,587264,0.114821,0.7026965618133545,0.732254,2729.22108438,0.681993,1147
5340,0.0010125,-0.00581893,18808832,0.0112241,3633.080117702484,833.39,0.012,587776,0.0708914,0.813361406326294,0.732254,2651.20054661,0.695195,1148
5306,0.0010125,-0.00774391,18825216,0.0105744,3636.168113231659,867.71,0.012,588288,0.113406,0.5131886005401611,0.732254,2723.87127315,0.704098,1149
5337,0.0010125,-0.00644755,18841600,0.0118693,3639.2379336357117,838.1,0.012,588800,0.0776313,0.5137497186660767,0.732254,2644.43014603,0.708724,1150
5363,0.0010125,-0.00621609,18857984,0.0108137,3642.295048713684,849.6,0.012,589312,0.124141,0.3425738215446472,0.732254,2663.36436121,0.710183,1151
5171,0.0010125,-0.00659609,18874368,0.0104286,3645.4635241031647,842.84,0.012,589824,0.0499291,0.20394009351730347,0.732254,2640.73694671,0.709766,1152
4679,0.0010125,-0.00600236,18890752,0.0106612,3648.965418815613,856.57,0.012,590336,0.125372,0.05232405662536621,0.732254,2765.43207511,0.70855,1153
4594,0.0010125,-0.00807436,18907136,0.0129927,3652.532304286957,855.45,0.012,590848,0.064262,0.4351465702056885,0.732254,2802.65726758,0.715902,1154
4814,0.0010125,-0.00821584,18923520,0.012003,3655.935704946518,868.06,0.012,591360,0.140049,0.277509868144989,0.732254,2834.61032245,0.730771,1155
4913,0.0010125,-0.00845697,18939904,0.0119912,3659.270322084427,841.33,0.012,591872,0.0737296,0.6334564983844757,0.732254,2765.09481447,0.724475,1156
5051,0.0010125,-0.00655176,18956288,0.0130021,3662.5143823623657,824.35,0.012,592384,0.113078,0.19895988702774048,0.732254,2680.28256592,0.710775,1157
5208,0.0010125,-0.00663321,18972672,0.0113767,3665.6603639125824,796.83,0.012,592896,0.077628,0.11350435018539429,0.732254,2588.53833086,0.716517,1158
5177,0.0010125,-0.00715968,18989056,0.0122794,3668.8251507282257,800.77,0.012,593408,0.127242,0.4496980309486389,0.732254,2593.10050775,0.701337,1159
5256,0.0010125,-0.00828937,19005440,0.0120974,3671.9425308704376,801.56,0.012,593920,0.0659406,0.7500221878290176,0.732254,2552.72412449,0.69062,1160
5383,0.0010125,-0.00617778,19021824,0.011485,3674.988053560257,823.03,0.012,594432,0.121084,0.32678061723709106,0.732254,2631.47961991,0.684393,1161
